bny mellon_1,http://us.bnymellonam.com/core/investment_managers_and_distribution/bny_mellon_pension_services/our_team/our_team.html
bny mellon_0,https://www.bnymellon.com/us/en/who-we-are/leadership/
usaf_0,http://www.afsc.com/about/leadership.html
ge capital_1,http://www.gecapital.com/en/our-company/leadership.html
ge capital_0,http://www.gecapital.com.au/our-leadership-team/
ge capital_2,http://www.ge.com/about-us/leadership/corporate-executives
amazon_1,http://www.amazon.com/Senior-Leadership-Teams-Center-Public/dp/1422103366
amazon_0,http://allthingsd.com/20130206/amazons-executive-team-is-shrinking/
amazon_2,"http://www.glassdoor.com/Salary/Amazon-com-Team-Leader-Salaries-E6036_D_KO11,22.htm"
starbucks_2,http://www.fool.com/investing/general/2014/01/29/howard-schultz-shakes-up-starbucks-leadership-team.aspx
starbucks_0,https://news.starbucks.com/leadership
starbucks_1,https://news.starbucks.com/news/starbucks-strengthens-senior-leadership-team
schlumberger_0,http://www.slb.com/about/execmanagement.aspx
schlumberger_1,http://www.blueback-reservoir.com/about-us/management-team
schlumberger_2,http://www.bg-group.com/198/about-us/leadership-team/andrew-gould/
coca-cola refreshments_1,http://www.ajc.com/news/business/coca-colas-list-of-north-american-executives/nQjTb/
coca-cola refreshments_0,http://www.ajc.com/news/business/coca-cola-announces-post-merger-leadership-team/nQjRz/
coca-cola refreshments_2,http://softdrinks.drinks-business-review.com/news/coca-cola-shuffles-executive-management-team-131213-4145483
us army_1,http://www.dcscorp.com/Our-Customers/US-Army.aspx
us army_0,http://ita.army.mil/Leadership.aspx
cgi_2,http://www.cgi.se/management-team
cgi_1,http://www.cgi-group.co.uk/management-team
cgi_0,https://www.clintonfoundation.org/clinton-global-initiative/about-us/leadership-team
xerox_2,http://www.business-standard.com/article/press-releases/xerox-india-strengthens-leadership-team-111082500125_1.html
principal financial group_2,http://www.desmoinesregister.com/story/money/business/2015/02/25/principal-financial-executive-changes/23993905/
glaxosmithkline_2,http://www.gsk.ca/english/html/about-gsk/our-executives.html
glaxosmithkline_1,http://www.gsk.com/en-gb/about-us/corporate-executive-team/
glaxosmithkline_0,http://us.gsk.com/en-us/about-us/us-pharmaceuticals-leadership-team/
aramark_1,http://www.aramarkuniform.com/why-aramark/leadership-team
aramark_0,http://www.aramark.com/AboutARAMARK/Leadership/
quest diagnostics_2,http://newsroom.questdiagnostics.com/2014-02-17-Quest-Diagnostics-Announces-Senior-Leadership-Appointments
aramark_2,http://www.aramarkleisure.com/leadership.aspx
emc_1,http://emcllc.com/about/leadership-team/
jpmorgan chase_0,https://www.chase.com/commercial-bank/finance/asset-based-lending-team
the hartford_0,http://www.thehartford.com/management-team
the hartford_1,https://www.hartfordfunds.com/about-us/leadership-team.html
the hartford_2,http://newsroom.thehartford.com/releases/the-hartford-strengthens-commercial-markets-leadership-team-with-three-appointments
jpmorgan chase_2,http://jpmchase.jobs/newark-de/asset-management-cpi-supportprojects-team-lead-vice-president-newark-de/6FF01065C6A6408C96DD1881C98B0DE5/job/
starbucks coffee company_1,http://www.hospitalityandcateringnews.com/2014/01/starbucks-strengthens-leadership-team-to-respond-to-evolving-retail-environment/
national oilwell varco_2,http://www.inddist.com/news/2013/11/nov-announces-name-team-members-its-distribution-spinoff
national oilwell varco_0,http://www.businesswire.com/news/home/20131125005152/en/National-Oilwell-Varco-Announces-Management-Team-Members
national oilwell varco_1,http://www.distributionnow.com/Company/News/NOV-Announces-Name-and-Management-Team-of-New-Distribution-Company/
booz allen hamilton_0,http://www.boozallen.com/about/leadership
booz allen hamilton_1,http://m.boozallen.com/about/leadership
sodexo_1,http://uk.sodexo.com/uken/about-sodexo/senior-management/management.aspx
sodexo_0,http://www.sodexo.com/en/finance/corporate-governance/executive/committee.aspx
sodexo_2,http://ru.sodexo.com/ruen/about-us/management-team/management-team.asp
fiserv_2,http://newsroom.fiserv.com/executive-bios.cfm
fiserv_0,http://www.bankintelligence.fiserv.com/cms/about-us/management-team.jsp
fiserv_1,http://people.equilar.com/bio/fiserv/company/2535
earthlink_0,http://www.earthlink.net/about/leaders/
earthlink_1,http://www.fiercetelecom.com/story/earthlink-puts-business-services-management-team-order/2011-07-26
united airlines_2,http://www.aviationpros.com/news/10379541/united-and-continental-announce-new-leadership-team
raytheon_0,http://www.raytheon.com/ourcompany/leadership/
united airlines_0,http://www.eturbonews.com/17517/united-and-continental-announce-new-leadership-team
united airlines_1,http://www.breakingtravelnews.com/news/article/change-of-leadership-at-united/
merck_0,http://www.merck.com/about/leadership/home.html
merck_1,http://www.merckserono.com/en/about_us/leadership/leadership.html
merck_2,"http://www.merckmillipore.com/INTL/en/about-us/leadership-team/K8.b.qB.owAAAAFBhkNhRKge,nav"
genentech_1,http://video.mit.edu/watch/leadership-lessons-from-an-uncommon-company-genentech-bill-anderson-7245/
genentech_0,http://www.gene.com/about-us/leadership/executive-committee
genentech_2,"http://www.glassdoor.com/Job/Genentech-regulatory-team-leader-Jobs-EI_IE274.0,9_KO10,32.htm"
verizon business_0,http://www.verizon.com/about/news/press-releases/verizon-business-announces-new-structure-and-leadership-team-international-business/
verizon business_1,http://www.prnewswire.co.uk/news-releases/verizon-business-announces-new-structure-and-leadership-team-for-international-business-153314315.html
oracle_2,http://www.mythics.com/about/leadership-team
oracle_1,http://theoracleinstitute.org/leadership
oracle_0,http://www.oracle.com/us/corporate/press/Executives/index.html
ucla_2,http://www.anderson.ucla.edu/executive-education
ucla_0,http://www.ucla.edu/about/leadership
ucla_1,http://www.anderson.ucla.edu/degrees/executive-mba/executive-leadership
capital one_0,http://www.capitalone.com/commercial/about/leadership/
capital one_1,http://www.capitalone.com/about/corporate-information/leadership/
capital one_2,http://www.washingtonpost.com/business/economy/capital-one-bank-restructures-management-team/2011/05/27/AGHYVwCH_story.html
ey_0,http://www.ey.com/IN/en/About-us/Our-global-approach/Our-leaders
jpmorgan chase_1,http://www.slideshare.net/finance2/jpmorgan-chase-leadership-team-and-our-businesses
emc_0,http://www.emc.com/corporate/emc-at-glance/exec-team/index.htm
emc_2,http://france.emc.com/corporate/emc-at-glance/exec-team/index.htm
travelers insurance_0,http://www.travelers.ie/about-us/leadership-team.aspx
travelers insurance_1,http://www.doublestarinc.com/about-us/leadership-team
deloitte consulting_0,http://www2.deloitte.com/ie/en/pages/about-deloitte/articles/leadership-team.html
wal-mart_2,http://news.walmart.com/news-archive/investors/announcement-of-walmart-us-leadership-team-1443998
tata consultancy services_0,http://www.tcs.com/about/corp_facts/leadership_team/Pages/default.aspx
wal-mart_0,http://corporate.walmart.com/our-story/leadership/
wal-mart_1,http://corporate.walmart.com/our-story/leadership/executive-management/
worleyparsons_2,http://www.malkujobs.com/jobs/other-jobs/environmental-management-and-approvals-team-lead-worleyparsons_i18872
worleyparsons_0,http://www.worleyparsons.com/GlobalPresence/ANZ/New%20Zealand/Pages/Leadership.aspx
worleyparsons_1,http://www.nanaworleyparsons.com/Responsibility/leadership.aspx
"ameriprise financial services, inc._0",https://www.joinameriprise.com/about/
novartis_2,http://www.novartisoncology.com/us/about-us/leadership-team.jsp
novartis_1,http://www.novartis.com/about-novartis/people/executive-committee.shtml
novartis_0,http://www.novartisoncology.com/about-us/leadership-team.jsp
cleveland clinic_1,http://clevelandclinicabudhabi.ae/en/about-us/Pages/leadership-team.aspx
